kepid,mass,radius,teff,bp_rp,lum_val,e_bp_min_rp_interp,e_bp_min_rp_val,rrmscdpp04p5
5094412,0.867,0.834,5333.0,1.1420927,0.5105049999754063,0.1748965312619217,0.1777,192.444
5097943,1.154,1.173,6267.7,0.7581911,1.927524913190936,0.20985268377107755,0.1477,129.573
5097979,1.312,1.939,6092.8,0.8431158,4.764309868054157,0.276921915570145,NaN,106.238
5097991,0.937,0.913,5695.7,0.9390526,0.7961593504173188,0.1788468984187949,0.073,230.455
5098007,1.171,1.409,5743.2,0.90411854,1.9678862897068448,0.16703528252887873,0.2958,104.245
5098088,0.907,0.963,5512.2,0.9807701,0.7780365510398041,0.18061474293133134,NaN,241.105
5106313,0.766,0.742,4916.7,1.1918745,0.29174270140011666,0.08880760109073195,0.008,120.033
5106360,0.723,0.707,4642.0,1.2900257,0.2098939883623524,0.16399431865035083,0.119,281.495
5106409,1.196,1.559,6046.5,0.92368793,2.937649651961531,0.22515794941518014,NaN,134.2
5106420,1.071,1.177,5985.9,0.8947582,1.6106456351782703,0.15482478491073307,0.252,112.898
5110267,0.764,0.727,5105.2,1.1816177,0.32433961734934924,0.14286806778920924,0.039,241.001
5110274,1.086,1.233,5992.3,0.8730869,1.7823787674480895,0.21101186958061077,0.2415,174.202
5110280,1.218,1.284,6470.4,0.7005949,2.618183008218985,0.0855119605509578,0.114,24.067
5110283,0.701,0.674,4705.4,1.2452965,0.20137242498623883,0.08406890214409309,0.05,132.943
5110423,1.059,1.424,5803.0,1.0317154,2.084490883097289,0.26561922143161587,NaN,240.906
5112979,1.202,2.151,5704.9,0.8589859,4.265795188015927,0.31674656826228814,NaN,194.197
5112995,0.932,1.167,5575.3,0.92702293,1.191242008027375,0.1429766426899873,0.1945,130.156
5121130,1.348,1.39,6840.1,1.018055,3.8194427084004654,0.2529438754279862,0.488,225.535
5121136,1.331,1.673,6670.6,0.7789507,5.023425895223871,0.17109461953773097,NaN,84.902
5121139,1.306,1.272,7077.4,0.97284603,3.6475394692560785,0.21947448417039953,0.2963,227.92
5121219,1.199,1.187,6423.6,0.92861176,2.137962089502232,0.17819157503806188,0.281,146.197
5121233,1.11,1.151,6250.0,0.8021345,1.8281002161427427,0.07779296384078839,0.105,70.002
5121239,1.239,1.505,6439.7,0.76804733,3.5399734108343472,0.08110485375768986,0.3145,83.646
5121261,0.936,1.068,5614.8,1.015379,1.0280162981264735,0.0909324693839167,0.2313,117.405
5128086,0.841,0.846,5218.6,1.1667175,0.48194779762512735,0.08707372636249658,0.194,139.739
5128159,1.219,1.257,6394.8,0.79815483,2.3988329190194904,0.05659406646493288,0.178,111.024
5128388,1.26,1.336,6449.4,0.9496012,2.747894153102397,0.17494463532884721,0.376,177.716
5128550,0.891,0.837,5611.4,1.0435953,0.628058358813318,0.055125491466835715,0.0493,109.502
5166567,0.711,0.684,4754.6,1.2565145,0.21478304741305337,0.11050889004794992,0.0553,211.159
5166666,0.696,0.687,4401.1,1.5554686,0.159220872705117,0.21173617329416003,0.233,285.2
5166671,1.131,1.154,6202.5,0.9804392,1.7906058540352943,0.18505172599109945,0.343,212.939
5166850,1.108,1.089,6287.7,0.91273403,1.6788040181225603,0.2283913729899011,NaN,274.072
5174741,0.959,1.16,5659.0,0.90577316,1.2531411749414159,0.22386126666410647,0.195,202.758
5174747,0.865,0.909,5337.8,1.0360422,0.6095368972401691,0.13724381911567596,0.1312,169.375
5174792,0.917,0.91,5561.2,0.9762783,0.7177942912713617,0.13495736118791998,0.1355,141.681
5174837,1.242,2.177,5820.7,0.87039566,4.943106869868354,0.30647206952532835,NaN,118.022
5174847,1.119,1.376,5984.9,0.8248892,2.2080047330188997,0.15910611197188496,0.257,88.141
5174858,0.802,0.789,5036.4,1.1895094,0.36307805477010135,0.13419016645576073,NaN,192.769
5174918,1.166,1.785,5891.1,0.90928936,3.483373150360118,0.26393483828377556,NaN,130.173
5018719,1.297,1.377,6548.2,0.7264557,3.1477483141013156,0.16289486990287555,0.182,57.551
5018767,1.001,1.075,5814.3,0.92418385,1.1967405313072434,0.15944546396687231,0.1495,157.154
5018787,0.866,0.927,5342.6,1.0767031,0.6367955209079158,0.13514409922988674,0.1615,245.172
5018796,1.061,1.029,5773.7,0.8758831,1.0641430182243161,0.060106367129851075,0.097,63.126
5018826,0.904,0.864,5602.6,1.0197973,0.674528027697922,0.14591402492401276,0.1237,214.552
5018903,1.054,1.063,6025.0,0.86902714,1.3458603540559484,0.21246866194315892,0.0898,202.761
5018956,0.793,0.754,5177.9,1.1593046,0.370680721782576,0.12198223067249736,0.103,203.908
5019060,1.086,1.167,6037.9,0.7671051,1.6368165214278085,0.04869901827176178,0.027,27.453
